	0
22007	ENSG00000254944
22008	ENSG00000110680
22009	ENSG00000223509
22010	ENSG00000213809
22011	ENSG00000099381
22012	ENSG00000227403
22013	ENSG00000228166
22014	ENSG00000151151
22015	ENSG00000120662
22016	ENSG00000115841
22017	ENSG00000269526
22018	ENSG00000239322
22019	ENSG00000248780
22020	ENSG00000259826
22021	ENSG00000145191
22022	ENSG00000104833
22023	ENSG00000134533
22024	ENSG00000076351
22025	ENSG00000184956
22026	ENSG00000144029
22027	ENSG00000038274
22028	ENSG00000258839
22029	ENSG00000254690
22030	ENSG00000138678
22031	ENSG00000169255
22032	ENSG00000162849
22033	ENSG00000147596
22034	ENSG00000148362
22035	ENSG00000172824
22036	ENSG00000198792
22037	ENSG00000264672
22038	ENSG00000234076
22039	ENSG00000112320
22040	ENSG00000260778
22041	ENSG00000147874
22042	ENSG00000204305
22043	ENSG00000254501
22044	ENSG00000264801
22045	ENSG00000164440
22046	ENSG00000248150
22047	ENSG00000082153
22048	ENSG00000165669
22049	ENSG00000228427
22050	ENSG00000272465
22051	ENSG00000175595
22052	ENSG00000052841
22053	ENSG00000253552
22054	ENSG00000203356
22055	ENSG00000206075
22056	ENSG00000256671
22057	ENSG00000262408
22058	ENSG00000252908
22059	ENSG00000233025
22060	ENSG00000256802
22061	ENSG00000269067
22062	ENSG00000212283
22063	ENSG00000005483
22064	ENSG00000136643
22065	ENSG00000107719
22066	ENSG00000163364
22067	ENSG00000270062
22068	ENSG00000177192
22069	ENSG00000136830
22070	ENSG00000132749
22071	ENSG00000215845
22072	ENSG00000284686
22073	ENSG00000005961
22074	ENSG00000204472
22075	ENSG00000197580
22076	ENSG00000261226
22077	ENSG00000090539
22078	ENSG00000125999
22079	ENSG00000185591
22080	ENSG00000048462
22081	ENSG00000160131
22082	ENSG00000077274
22083	ENSG00000213740
22084	ENSG00000232677
22085	ENSG00000185873
22086	ENSG00000268635
22087	ENSG00000111602
22088	ENSG00000257023
22089	ENSG00000239218
22090	ENSG00000260996
22091	ENSG00000136238
22092	ENSG00000107362
22093	ENSG00000270419
22094	ENSG00000113194
22095	ENSG00000271843
22096	ENSG00000167615
22097	ENSG00000075673
22098	ENSG00000143401
22099	ENSG00000113205
22100	ENSG00000157884
22101	ENSG00000224086
22102	ENSG00000205220
22103	ENSG00000095261
22104	ENSG00000179134
22105	ENSG00000272769
22106	ENSG00000276663
22107	ENSG00000226067
22108	ENSG00000171793
22109	ENSG00000273540
22110	ENSG00000279306
22111	ENSG00000171402
22112	ENSG00000174721
22113	ENSG00000165887
22114	ENSG00000105383
22115	ENSG00000170858
22116	ENSG00000144452
22117	ENSG00000237223
22118	ENSG00000145808
22119	ENSG00000260092
22120	ENSG00000162241
22121	ENSG00000221930
22122	ENSG00000281538
22123	ENSG00000137766
22124	ENSG00000225649
22125	ENSG00000214960
22126	ENSG00000148488
22127	ENSG00000178988
22128	ENSG00000271147
22129	ENSG00000148719
22130	ENSG00000200674
22131	ENSG00000188015
22132	ENSG00000126522
22133	ENSG00000224982
22134	ENSG00000251259
22135	ENSG00000260303
22136	ENSG00000143376
22137	ENSG00000145217
22138	ENSG00000124549
22139	ENSG00000180638
22140	ENSG00000175164
22141	ENSG00000272094
22142	ENSG00000272305
22143	ENSG00000256280
22144	ENSG00000101574
22145	ENSG00000087510
22146	ENSG00000242076
22147	ENSG00000104824
22148	ENSG00000261546
22149	ENSG00000163795
22150	ENSG00000198785
22151	ENSG00000158089
22152	ENSG00000050555
22153	ENSG00000186335
22154	ENSG00000128602
22155	ENSG00000235248
22156	ENSG00000075568
22157	ENSG00000178397
22158	ENSG00000159131
22159	ENSG00000196358
22160	ENSG00000071462
22161	ENSG00000153904
22162	ENSG00000085117
22163	ENSG00000169242
22164	ENSG00000215156
22165	ENSG00000117385
22166	ENSG00000140830
22167	ENSG00000120334
22168	ENSG00000144749
22169	ENSG00000272990
22170	ENSG00000023287
22171	ENSG00000058063
22172	ENSG00000115364
22173	ENSG00000110047
22174	ENSG00000229619
22175	ENSG00000134253
22176	ENSG00000073712
22177	ENSG00000154957
22178	ENSG00000171488
22179	ENSG00000145882
22180	ENSG00000228430
22181	ENSG00000101203
22182	ENSG00000272472
22183	ENSG00000259092
22184	ENSG00000227155
22185	ENSG00000125386
22186	ENSG00000175582
22187	ENSG00000234965
22188	ENSG00000189127
22189	ENSG00000133895
22190	ENSG00000172137
22191	ENSG00000122733
22192	ENSG00000153391
22193	ENSG00000284691
22194	ENSG00000260018
22195	ENSG00000264112
22196	ENSG00000245025
22197	ENSG00000198363
22198	ENSG00000152229
22199	ENSG00000118197
22200	ENSG00000136827
22201	ENSG00000165194
22202	ENSG00000185864
22203	ENSG00000111615
22204	ENSG00000272398
22205	ENSG00000258551
22206	ENSG00000226496
22207	ENSG00000066027
22208	ENSG00000249715
22209	ENSG00000272009
22210	ENSG00000213757
22211	ENSG00000141380
22212	ENSG00000113212
22213	ENSG00000143416
22214	ENSG00000065609
22215	ENSG00000261839
22216	ENSG00000188906
22217	ENSG00000230267
22218	ENSG00000117318
22219	ENSG00000265933
22220	ENSG00000274695
22221	ENSG00000163499
22222	ENSG00000187210
22223	ENSG00000264569
22224	ENSG00000158014
22225	ENSG00000010030
22226	ENSG00000198718
22227	ENSG00000280071
22228	ENSG00000162521
22229	ENSG00000121211
22230	ENSG00000257743
22231	ENSG00000279080
22232	ENSG00000144445
22233	ENSG00000253649
22234	ENSG00000066923
22235	ENSG00000174945
22236	ENSG00000267430
22237	ENSG00000184349
22238	ENSG00000232117
22239	ENSG00000213020
22240	ENSG00000130055
22241	ENSG00000283128
22242	ENSG00000262482
22243	ENSG00000165572
22244	ENSG00000077514
22245	ENSG00000279311
22246	ENSG00000250067
22247	ENSG00000188002
22248	ENSG00000149527
22249	ENSG00000260314
22250	ENSG00000230510
22251	ENSG00000168781
22252	ENSG00000138185
22253	ENSG00000270379
22254	ENSG00000196950
22255	ENSG00000126970
22256	ENSG00000260122
22257	ENSG00000143157
22258	ENSG00000187922
22259	ENSG00000196684
22260	ENSG00000182472
22261	ENSG00000152082
22262	ENSG00000250251
22263	ENSG00000230955
22264	ENSG00000183828
22265	ENSG00000188234
22266	ENSG00000163249
22267	ENSG00000158555
22268	ENSG00000156219
22269	ENSG00000149480
22270	ENSG00000132664
22271	ENSG00000265190
22272	ENSG00000137547
22273	ENSG00000241015
22274	ENSG00000211611
22275	ENSG00000174500
22276	ENSG00000100281
22277	ENSG00000134369
22278	ENSG00000246731
22279	ENSG00000229950
22280	ENSG00000150967
22281	ENSG00000072401
22282	ENSG00000271780
22283	ENSG00000142409
22284	ENSG00000177459
22285	ENSG00000204228
22286	ENSG00000270638
22287	ENSG00000116096
22288	ENSG00000138755
22289	ENSG00000196262
22290	ENSG00000167434
22291	ENSG00000142798
22292	ENSG00000152464
22293	ENSG00000241911
22294	ENSG00000129680
22295	ENSG00000280247
22296	ENSG00000223583
22297	ENSG00000273387
22298	ENSG00000239039
22299	ENSG00000184608
22300	ENSG00000232456
22301	ENSG00000160310
22302	ENSG00000223861
22303	ENSG00000135637
22304	ENSG00000184599
22305	ENSG00000114491
22306	ENSG00000083520
22307	ENSG00000100814
22308	ENSG00000229054
22309	ENSG00000223612
22310	ENSG00000148634
22311	ENSG00000264324
22312	ENSG00000196588
22313	ENSG00000172301
22314	ENSG00000156284
22315	ENSG00000204653
22316	ENSG00000122694
22317	ENSG00000275160
22318	ENSG00000241319
22319	ENSG00000011454
22320	ENSG00000274349
22321	ENSG00000215417
22322	ENSG00000245213
22323	ENSG00000166266
22324	ENSG00000198155
22325	ENSG00000163145
22326	ENSG00000263400
22327	ENSG00000269246
22328	ENSG00000253773
22329	ENSG00000256450
22330	ENSG00000111058
22331	ENSG00000249158
22332	ENSG00000228606
22333	ENSG00000278002
22334	ENSG00000161542
22335	ENSG00000113328
22336	ENSG00000250859
22337	ENSG00000172476
22338	ENSG00000148143
22339	ENSG00000261770
22340	ENSG00000117222
22341	ENSG00000285268
22342	ENSG00000136315
22343	ENSG00000179388
22344	ENSG00000142494
22345	ENSG00000112290
22346	ENSG00000106066
22347	ENSG00000159307
22348	ENSG00000198851
22349	ENSG00000138459
22350	ENSG00000100889
22351	ENSG00000067334
22352	ENSG00000175352
22353	ENSG00000120675
22354	ENSG00000259642
22355	ENSG00000130589
22356	ENSG00000104983
22357	ENSG00000239335
22358	ENSG00000164287
22359	ENSG00000140093
22360	ENSG00000110697
22361	ENSG00000217767
22362	ENSG00000164116
22363	ENSG00000229358
22364	ENSG00000248406
22365	ENSG00000144199
22366	ENSG00000243069
22367	ENSG00000154265
22368	ENSG00000283765
22369	ENSG00000253395
22370	ENSG00000143947
22371	ENSG00000123243
22372	ENSG00000112319
22373	ENSG00000178028
22374	ENSG00000116213
22375	ENSG00000196376
22376	ENSG00000138641
22377	ENSG00000182180
22378	ENSG00000280353
22379	ENSG00000157653
22380	ENSG00000121644
22381	ENSG00000206948
22382	ENSG00000114867
22383	ENSG00000180616
22384	ENSG00000213997
22385	ENSG00000268500
22386	ENSG00000277399
22387	ENSG00000111537
22388	ENSG00000267065
22389	ENSG00000232542
22390	ENSG00000144381
22391	ENSG00000086717
22392	ENSG00000104679
22393	ENSG00000249437
22394	ENSG00000135723
22395	ENSG00000273102
22396	ENSG00000279744
22397	ENSG00000229140
22398	ENSG00000155254
22399	ENSG00000265315
22400	ENSG00000221994
22401	ENSG00000260036
22402	ENSG00000182566
22403	ENSG00000240328
22404	ENSG00000211976
22405	ENSG00000152207
22406	ENSG00000280424
22407	ENSG00000189298
22408	ENSG00000162174
22409	ENSG00000167257
22410	ENSG00000267712
22411	ENSG00000056972
22412	ENSG00000100395
22413	ENSG00000105327
22414	ENSG00000124181
22415	ENSG00000130377
22416	ENSG00000165650
22417	ENSG00000089505
22418	ENSG00000161929
22419	ENSG00000150873
22420	ENSG00000186017
22421	ENSG00000254634
22422	ENSG00000142611
22423	ENSG00000148057
22424	ENSG00000261664
22425	ENSG00000166794
22426	ENSG00000197253
22427	ENSG00000166405
22428	ENSG00000198736
22429	ENSG00000102078
22430	ENSG00000198945
22431	ENSG00000275703
22432	ENSG00000068745
22433	ENSG00000115942
22434	ENSG00000160299
22435	ENSG00000259925
22436	ENSG00000134597
22437	ENSG00000164393
22438	ENSG00000104897
22439	ENSG00000164002
22440	ENSG00000282458
22441	ENSG00000155158
22442	ENSG00000101825
22443	ENSG00000249948
22444	ENSG00000247077
22445	ENSG00000228065
22446	ENSG00000203485
22447	ENSG00000227500
22448	ENSG00000099282
22449	ENSG00000277304
22450	ENSG00000264230
22451	ENSG00000204934
22452	ENSG00000215692
22453	ENSG00000142166
22454	ENSG00000094975
22455	ENSG00000065150
22456	ENSG00000211798
22457	ENSG00000116668
22458	ENSG00000231964
22459	ENSG00000172215
22460	ENSG00000221909
22461	ENSG00000281501
22462	ENSG00000106605
22463	ENSG00000225670
22464	ENSG00000275074
22465	ENSG00000240024
22466	ENSG00000174718
22467	ENSG00000269352
22468	ENSG00000239556
22469	ENSG00000100099
22470	ENSG00000277991
22471	ENSG00000099817
22472	ENSG00000141748
22473	ENSG00000266844
22474	ENSG00000272750
22475	ENSG00000151725
22476	ENSG00000258199
22477	ENSG00000233081
22478	ENSG00000248265
22479	ENSG00000175707
22480	ENSG00000007216
22481	ENSG00000272884
22482	ENSG00000266401
22483	ENSG00000226268
22484	ENSG00000242615
22485	ENSG00000236194
22486	ENSG00000164543
22487	ENSG00000161813
22488	ENSG00000272566
22489	ENSG00000078269
22490	ENSG00000145996
22491	ENSG00000242866
22492	ENSG00000251056
22493	ENSG00000178665
22494	ENSG00000143179
22495	ENSG00000148516
22496	ENSG00000205758
22497	ENSG00000264006
22498	ENSG00000234602
22499	ENSG00000197483
22500	ENSG00000102539
22501	ENSG00000159921
22502	ENSG00000197712
22503	ENSG00000103710
22504	ENSG00000197961
22505	ENSG00000136933
22506	ENSG00000131482
22507	ENSG00000058600
22508	ENSG00000258749
22509	ENSG00000115507
22510	ENSG00000237928
22511	ENSG00000253326
22512	ENSG00000233822
22513	ENSG00000101460
22514	ENSG00000272211
22515	ENSG00000141198
22516	ENSG00000003989
22517	ENSG00000248724
22518	ENSG00000212766
22519	ENSG00000108799
22520	ENSG00000128965
22521	ENSG00000163681
22522	ENSG00000231256
22523	ENSG00000172927
22524	ENSG00000198691
22525	ENSG00000250508
22526	ENSG00000116329
22527	ENSG00000071894
22528	ENSG00000091164
22529	ENSG00000254402
22530	ENSG00000225331
22531	ENSG00000166840
22532	ENSG00000162739
22533	ENSG00000254793
22534	ENSG00000106344
22535	ENSG00000103067
22536	ENSG00000128487
22537	ENSG00000280269
22538	ENSG00000163510
22539	ENSG00000180357
22540	ENSG00000262874
22541	ENSG00000174851
22542	ENSG00000268041
22543	ENSG00000232392
22544	ENSG00000155966
22545	ENSG00000279205
22546	ENSG00000243943
22547	ENSG00000131368
22548	ENSG00000235954
22549	ENSG00000176225
22550	ENSG00000112658
22551	ENSG00000179933
22552	ENSG00000182923
22553	ENSG00000116752
22554	ENSG00000265123
22555	ENSG00000183579
22556	ENSG00000117899
22557	ENSG00000230795
22558	ENSG00000196844
22559	ENSG00000285531
22560	ENSG00000238132
22561	ENSG00000267253
22562	ENSG00000237457
22563	ENSG00000232774
22564	ENSG00000249590
22565	ENSG00000232907
22566	ENSG00000258445
22567	ENSG00000276386
22568	ENSG00000268945
22569	ENSG00000278928
22570	ENSG00000213830
22571	ENSG00000141294
22572	ENSG00000111490
22573	ENSG00000249601
22574	ENSG00000167487
22575	ENSG00000201229
22576	ENSG00000230373
22577	ENSG00000260577
22578	ENSG00000143502
22579	ENSG00000172458
22580	ENSG00000205323
22581	ENSG00000147408
22582	ENSG00000224185
22583	ENSG00000280165
22584	ENSG00000167965
22585	ENSG00000240669
22586	ENSG00000147799
22587	ENSG00000260895
22588	ENSG00000167716
22589	ENSG00000168273
22590	ENSG00000217325
22591	ENSG00000100129
22592	ENSG00000161677
22593	ENSG00000222375
22594	ENSG00000125285
22595	ENSG00000141569
22596	ENSG00000256916
22597	ENSG00000115267
22598	ENSG00000140740
22599	ENSG00000166153
22600	ENSG00000234584
22601	ENSG00000118094
22602	ENSG00000148690
22603	ENSG00000197705
22604	ENSG00000169436
22605	ENSG00000103707
22606	ENSG00000197976
22607	ENSG00000285859
22608	ENSG00000103496
22609	ENSG00000153292
22610	ENSG00000183662
22611	ENSG00000254362
22612	ENSG00000065371
22613	ENSG00000051108
22614	ENSG00000261332
22615	ENSG00000142347
22616	ENSG00000277125
22617	ENSG00000008382
22618	ENSG00000259895
22619	ENSG00000226508
22620	ENSG00000242175
22621	ENSG00000233646
22622	ENSG00000131495
22623	ENSG00000252118
22624	ENSG00000185418
22625	ENSG00000236565
22626	ENSG00000125810
22627	ENSG00000121769
22628	ENSG00000269604
22629	ENSG00000269877
22630	ENSG00000114739
22631	ENSG00000259577
22632	ENSG00000070748
22633	ENSG00000245651
22634	ENSG00000198517
22635	ENSG00000163507
22636	ENSG00000270872
22637	ENSG00000112234
22638	ENSG00000205038
22639	ENSG00000240890
22640	ENSG00000178105
22641	ENSG00000137198
22642	ENSG00000230068
22643	ENSG00000254415
22644	ENSG00000160752
22645	ENSG00000213123
22646	ENSG00000279212
22647	ENSG00000243954
22648	ENSG00000100225
22649	ENSG00000273454
22650	ENSG00000180340
22651	ENSG00000258325
22652	ENSG00000267533
22653	ENSG00000141665
22654	ENSG00000196620
22655	ENSG00000158813
22656	ENSG00000260186
22657	ENSG00000137672
22658	ENSG00000137801
22659	ENSG00000274370
22660	ENSG00000197409
22661	ENSG00000188290
22662	ENSG00000108064
22663	ENSG00000197798
22664	ENSG00000280594
22665	ENSG00000182747
22666	ENSG00000200913
22667	ENSG00000182934
22668	ENSG00000116745
22669	ENSG00000269699
22670	ENSG00000226604
22671	ENSG00000185485
22672	ENSG00000105671
22673	ENSG00000131408
22674	ENSG00000213654
22675	ENSG00000089053
22676	ENSG00000135502
22677	ENSG00000111716
22678	ENSG00000006453
22679	ENSG00000144231
22680	ENSG00000237440
22681	ENSG00000267244
22682	ENSG00000124935
22683	ENSG00000165097
22684	ENSG00000216895
22685	ENSG00000075914
22686	ENSG00000167972
22687	ENSG00000108960
22688	ENSG00000070444
22689	ENSG00000167701
22690	ENSG00000168264
22691	ENSG00000178209
22692	ENSG00000254719
22693	ENSG00000230364
22694	ENSG00000143515
22695	ENSG00000116032
22696	ENSG00000205334
22697	ENSG00000158286
22698	ENSG00000188676
22699	ENSG00000132010
22700	ENSG00000162614
22701	ENSG00000157837
22702	ENSG00000196361
22703	ENSG00000275418
22704	ENSG00000280344
22705	ENSG00000270948
22706	ENSG00000182197
22707	ENSG00000205293
22708	ENSG00000158321
22709	ENSG00000119912
22710	ENSG00000235271
22711	ENSG00000162585
22712	ENSG00000246145
22713	ENSG00000238082
22714	ENSG00000268686
22715	ENSG00000213462
22716	ENSG00000160213
22717	ENSG00000226432
22718	ENSG00000223711
22719	ENSG00000048740
22720	ENSG00000279753
22721	ENSG00000100764
22722	ENSG00000105447
22723	ENSG00000273284
22724	ENSG00000121653
22725	ENSG00000124570
22726	ENSG00000164088
22727	ENSG00000185522
22728	ENSG00000267072
22729	ENSG00000160182
22730	ENSG00000256128
22731	ENSG00000271265
22732	ENSG00000285710
22733	ENSG00000280433
22734	ENSG00000090686
22735	ENSG00000265093
22736	ENSG00000196787
22737	ENSG00000254258
22738	ENSG00000260021
22739	ENSG00000221983
22740	ENSG00000173327
22741	ENSG00000261208
22742	ENSG00000255071
22743	ENSG00000225889
22744	ENSG00000279024
22745	ENSG00000131149
22746	ENSG00000282034
22747	ENSG00000174792
22748	ENSG00000124196
22749	ENSG00000219553
22750	ENSG00000228409
22751	ENSG00000056487
22752	ENSG00000006283
22753	ENSG00000229853
22754	ENSG00000213315
22755	ENSG00000237101
22756	ENSG00000171953
22757	ENSG00000243680
22758	ENSG00000170509
22759	ENSG00000180176
22760	ENSG00000171720
22761	ENSG00000160886
22762	ENSG00000174403
22763	ENSG00000124207
22764	ENSG00000198721
22765	ENSG00000280048
22766	ENSG00000133135
22767	ENSG00000116299
22768	ENSG00000270437
22769	ENSG00000275714
22770	ENSG00000198952
22771	ENSG00000225110
22772	ENSG00000152818
22773	ENSG00000275485
22774	ENSG00000172575
22775	ENSG00000142875
22776	ENSG00000183323
22777	ENSG00000149269
22778	ENSG00000142606
22779	ENSG00000064419
22780	ENSG00000166783
22781	ENSG00000234354
22782	ENSG00000088340
22783	ENSG00000073350
22784	ENSG00000273219
22785	ENSG00000089169
22786	ENSG00000272030
22787	ENSG00000227517
22788	ENSG00000007933
22789	ENSG00000259932
22790	ENSG00000236753
22791	ENSG00000258568
22792	ENSG00000104880
22793	ENSG00000273188
22794	ENSG00000041353
22795	ENSG00000198056
22796	ENSG00000163046
22797	ENSG00000148737
22798	ENSG00000261104
22799	ENSG00000234423
22800	ENSG00000204923
22801	ENSG00000186777
22802	ENSG00000183454
22803	ENSG00000254154
22804	ENSG00000189212
22805	ENSG00000136883
22806	ENSG00000122406
22807	ENSG00000228705
22808	ENSG00000087152
22809	ENSG00000226049
22810	ENSG00000279328
22811	ENSG00000233096
22812	ENSG00000272934
22813	ENSG00000170876
22814	ENSG00000263503
22815	ENSG00000099800
22816	ENSG00000049283
22817	ENSG00000256553
22818	ENSG00000186153
22819	ENSG00000260509
22820	ENSG00000204174
22821	ENSG00000138798
22822	ENSG00000172426
22823	ENSG00000255559
22824	ENSG00000074527
22825	ENSG00000285238
22826	ENSG00000139620
22827	ENSG00000245534
22828	ENSG00000260698
22829	ENSG00000281332
22830	ENSG00000240864
22831	ENSG00000167768
22832	ENSG00000163811
22833	ENSG00000177494
22834	ENSG00000259612
22835	ENSG00000151287
22836	ENSG00000203650
22837	ENSG00000115806
22838	ENSG00000256377
22839	ENSG00000206573
22840	ENSG00000171208
22841	ENSG00000181804
22842	ENSG00000263327
22843	ENSG00000161265
22844	ENSG00000105618
22845	ENSG00000272163
22846	ENSG00000259583
22847	ENSG00000175093
22848	ENSG00000269883
22849	ENSG00000151116
22850	ENSG00000117505
22851	ENSG00000004939
22852	ENSG00000112855
22853	ENSG00000197982
22854	ENSG00000204603
22855	ENSG00000133962
22856	ENSG00000183696
22857	ENSG00000254396
22858	ENSG00000204592
22859	ENSG00000137868
22860	ENSG00000198105
22861	ENSG00000180329
22862	ENSG00000099953
22863	ENSG00000013392
22864	ENSG00000266900
22865	ENSG00000206195
22866	ENSG00000181291
22867	ENSG00000155918
22868	ENSG00000164631
22869	ENSG00000079332
22870	ENSG00000151812
22871	ENSG00000160948
22872	ENSG00000260876
22873	ENSG00000123307
22874	ENSG00000167986
22875	ENSG00000142459
22876	ENSG00000280186
22877	ENSG00000107282
22878	ENSG00000255655
22879	ENSG00000177409
22880	ENSG00000214184
22881	ENSG00000176853
22882	ENSG00000119632
22883	ENSG00000204278
22884	ENSG00000230001
22885	ENSG00000081177
22886	ENSG00000244411
22887	ENSG00000168101
22888	ENSG00000162747
22889	ENSG00000173692
22890	ENSG00000123096
22891	ENSG00000102230
22892	ENSG00000010256
22893	ENSG00000114923
22894	ENSG00000257252
22895	ENSG00000279591
22896	ENSG00000174227
22897	ENSG00000267121
22898	ENSG00000262202
22899	ENSG00000232406
22900	ENSG00000258944
22901	ENSG00000180921
22902	ENSG00000130544
22903	ENSG00000246016
22904	ENSG00000279873
22905	ENSG00000243335
22906	ENSG00000012822
22907	ENSG00000279600
22908	ENSG00000105514
22909	ENSG00000171295
22910	ENSG00000273046
22911	ENSG00000143107
22912	ENSG00000205726
22913	ENSG00000198198
22914	ENSG00000149932
22915	ENSG00000183878
22916	ENSG00000102547
22917	ENSG00000280560
22918	ENSG00000163219
22919	ENSG00000274015
22920	ENSG00000117598
22921	ENSG00000123992
22922	ENSG00000214562
22923	ENSG00000113492
22924	ENSG00000168676
22925	ENSG00000285830
22926	ENSG00000268333
22927	ENSG00000175779
22928	ENSG00000259269
22929	ENSG00000272689
22930	ENSG00000033011
22931	ENSG00000185306
22932	ENSG00000279177
22933	ENSG00000134339
22934	ENSG00000019549
22935	ENSG00000272518
22936	ENSG00000213246
22937	ENSG00000242818
22938	ENSG00000165714
22939	ENSG00000207117
22940	ENSG00000185130
22941	ENSG00000099869
22942	ENSG00000268105
22943	ENSG00000141736
22944	ENSG00000120068
22945	ENSG00000184319
22946	ENSG00000174915
22947	ENSG00000237264
22948	ENSG00000164978
22949	ENSG00000130005
22950	ENSG00000154478
22951	ENSG00000273507
22952	ENSG00000100376
22953	ENSG00000180182
22954	ENSG00000231769
22955	ENSG00000179604
22956	ENSG00000136699
22957	ENSG00000235663
22958	ENSG00000149577
22959	ENSG00000132793
22960	ENSG00000200840
22961	ENSG00000133858
22962	ENSG00000182585
22963	ENSG00000255085
22964	ENSG00000267317
22965	ENSG00000237513
22966	ENSG00000185834
22967	ENSG00000144362
22968	ENSG00000259728
22969	ENSG00000124615
22970	ENSG00000100401
22971	ENSG00000105722
22972	ENSG00000226757
22973	ENSG00000273270
22974	ENSG00000249936
22975	ENSG00000130772
22976	ENSG00000072110
22977	ENSG00000135451
22978	ENSG00000237682
22979	ENSG00000243103
22980	ENSG00000213707
22981	ENSG00000250933
22982	ENSG00000116161
22983	ENSG00000251569
22984	ENSG00000123131
22985	ENSG00000188725
22986	ENSG00000187240
22987	ENSG00000244627
22988	ENSG00000162571
22989	ENSG00000239857
22990	ENSG00000175643
22991	ENSG00000259353
22992	ENSG00000019991
22993	ENSG00000164796
22994	ENSG00000277972
22995	ENSG00000218713
22996	ENSG00000087237
22997	ENSG00000130309
22998	ENSG00000184384
22999	ENSG00000144488
23000	ENSG00000277701
23001	ENSG00000187848
23002	ENSG00000275097
23003	ENSG00000225693
23004	ENSG00000172167
23005	ENSG00000204435
23006	ENSG00000254231
23007	ENSG00000178952
23008	ENSG00000182518
23009	ENSG00000166391
23010	ENSG00000240356
23011	ENSG00000142185
23012	ENSG00000285779
23013	ENSG00000255389
23014	ENSG00000270025
23015	ENSG00000136877
23016	ENSG00000224958
23017	ENSG00000145247
23018	ENSG00000184911
23019	ENSG00000257368
23020	ENSG00000125730
23021	ENSG00000233966
23022	ENSG00000269924
23023	ENSG00000283503
23024	ENSG00000151320
23025	ENSG00000124688
23026	ENSG00000134574
23027	ENSG00000263280
23028	ENSG00000231312
23029	ENSG00000275993
23030	ENSG00000264635
23031	ENSG00000234031
23032	ENSG00000215297
23033	ENSG00000005022
23034	ENSG00000112367
23035	ENSG00000128652
23036	ENSG00000156795
23037	ENSG00000127337
23038	ENSG00000146469
23039	ENSG00000133250
23040	ENSG00000197121
23041	ENSG00000276840
23042	ENSG00000276633
23043	ENSG00000072803
23044	ENSG00000279356
23045	ENSG00000257495
23046	ENSG00000257704
23047	ENSG00000185127
23048	ENSG00000053747
23049	ENSG00000237273
23050	ENSG00000130383
23051	ENSG00000232150
23052	ENSG00000126890
23053	ENSG00000211460
23054	ENSG00000198028
23055	ENSG00000196917
23056	ENSG00000224430
23057	ENSG00000080608
23058	ENSG00000127928
23059	ENSG00000251209
23060	ENSG00000113522
23061	ENSG00000182870
23062	ENSG00000146005
23063	ENSG00000100416
23064	ENSG00000213963
23065	ENSG00000124593
23066	ENSG00000249921
23067	ENSG00000018236
23068	ENSG00000160161
23069	ENSG00000267091
23070	ENSG00000135446
23071	ENSG00000180891
23072	ENSG00000278599
23073	ENSG00000238061
23074	ENSG00000185823
23075	ENSG00000111652
23076	ENSG00000120708
23077	ENSG00000180573
23078	ENSG00000185650
23079	ENSG00000181929
23080	ENSG00000115758
23081	ENSG00000124602
23082	ENSG00000280036
23083	ENSG00000119782
23084	ENSG00000167645
23085	ENSG00000177628
23086	ENSG00000116176
23087	ENSG00000118849
23088	ENSG00000005339
23089	ENSG00000188732
23090	ENSG00000176401
23091	ENSG00000054967
23092	ENSG00000187257
23093	ENSG00000228477
23094	ENSG00000161940
23095	ENSG00000239840
23096	ENSG00000111229
23097	ENSG00000170577
23098	ENSG00000008853
23099	ENSG00000124279
23100	ENSG00000112796
23101	ENSG00000142192
23102	ENSG00000197641
23103	ENSG00000158428
23104	ENSG00000198324
23105	ENSG00000168928
23106	ENSG00000074071
23107	ENSG00000196468
23108	ENSG00000106560
23109	ENSG00000225684
23110	ENSG00000235578
23111	ENSG00000183726
23112	ENSG00000254226
23113	ENSG00000204422
23114	ENSG00000183955
23115	ENSG00000117724
23116	ENSG00000040199
23117	ENSG00000170191
23118	ENSG00000228300
23119	ENSG00000276248
23120	ENSG00000203993
23121	ENSG00000104863
23122	ENSG00000233493
23123	ENSG00000218073
23124	ENSG00000248677
23125	ENSG00000184906
23126	ENSG00000110777
23127	ENSG00000125954
23128	ENSG00000259433
23129	ENSG00000269933
23130	ENSG00000156413
23131	ENSG00000167549
23132	ENSG00000159176
23133	ENSG00000214338
23134	ENSG00000166913
23135	ENSG00000074706
23136	ENSG00000198453
23137	ENSG00000133247
23138	ENSG00000197136
23139	ENSG00000162819
23140	ENSG00000231305
23141	ENSG00000234026
23142	ENSG00000169194
23143	ENSG00000201076
23144	ENSG00000128645
23145	ENSG00000136352
23146	ENSG00000143889
23147	ENSG00000139637
23148	ENSG00000188599
23149	ENSG00000158169
23150	ENSG00000163806
23151	ENSG00000198816
23152	ENSG00000177483
23153	ENSG00000146648
23154	ENSG00000231133
23155	ENSG00000261737
23156	ENSG00000112146
23157	ENSG00000240591
23158	ENSG00000278941
23159	ENSG00000223559
23160	ENSG00000213859
23161	ENSG00000164151
23162	ENSG00000134755
23163	ENSG00000078808
23164	ENSG00000248441
23165	ENSG00000086548
23166	ENSG00000175084
23167	ENSG00000154222
23168	ENSG00000175315
23169	ENSG00000259605
23170	ENSG00000203647
23171	ENSG00000262119
23172	ENSG00000236617
